y,x,cluster_var,w_left,w_ideology,w_strength,w_strong,w_strength_qrt
1,.0078024864,1006081984,0,2,.33821744,1,0
1,-.0078024864,1006081984,0,3,.22793289,1,0
1,.2465506,1006091968,0,3,.41004369,1,1
1,-.2465506,1006091968,1,1,.48534492,2,3
1,.24796283,1006091968,0,3,.44297346,2,2
1,-.24796283,1006091968,0,4,.13020507,1,0
1,-.058207184,1006091968,0,4,.15065286,1,0
1,.038125813,1006091968,0,3,.4019334,1,1
1,-.038125813,1006091968,1,1,.37565202,1,0
1,.18731076,1006092032,0,3,.33866912,1,0
1,-.18731076,1006092032,1,1,.47229701,2,3
1,.052466482,1006092032,0,2,.33821744,1,0
1,-.052466482,1006092032,0,3,.22793289,1,0
1,.039094657,100701,1,1,.39157149,1,1
1,-.039094657,100701,0,3,.4343574,1,1
1,.033300698,100701,1,1,.41064155,1,1
1,-.033300698,100701,0,3,.40028864,1,1
1,.11968303,100701,0,3,.41295761,1,1
1,-.11968303,100701,1,1,.42132667,1,1
1,.04778555,100701,0,3,.48065329,2,3
1,-.04778555,100701,1,1,.45277697,2,2
1,.13746038,100701,1,1,.53496915,2,3
1,-.13746038,100701,0,3,.43777859,2,2
1,.063609719,1007011968,1,1,.48534492,2,3
1,-.063609719,1007011968,0,3,.41004369,1,1
1,.13544729,1007011968,0,3,.44297346,2,2
1,-.13544729,1007011968,1,1,.33579189,1,0
1,.084449053,1007011968,1,1,.37885934,1,0
1,-.084449053,1007011968,0,3,.36657035,1,0
1,.032607764,1007011968,1,1,.37565202,1,0
1,-.032607764,1007011968,0,3,.4019334,1,1
1,.13492319,1007011968,1,1,.36247769,1,0
1,-.13492319,1007011968,0,3,.45882091,2,2
1,.24929692,1007011968,1,1,.47229701,2,3
1,-.24929692,1007011968,0,4,.13503063,1,0
1,.04571943,1007011968,0,2,.33821744,1,0
1,-.04571943,1007011968,1,1,.28199872,1,0
1,.23307449,100702,0,2,.17112009,1,0
1,-.23307449,100702,1,1,.41064155,1,1
1,.042305887,100702,0,3,.48386875,2,3
1,-.042305887,100702,0,3,.48386875,2,3
1,.26729161,100702,0,3,.41295761,1,1
1,-.26729161,100702,1,1,.42132667,1,1
1,.081011087,100702,0,3,.43777859,2,2
1,-.081011087,100702,1,1,.53496915,2,3
1,.0052469969,1007022016,0,3,.41004369,1,1
1,-.0052469969,1007022016,1,1,.48534492,2,3
1,.16758333,1007022016,0,3,.44297346,2,2
1,-.16758333,1007022016,0,3,.44297346,2,2
1,.012051255,1007022016,0,3,.36657035,1,0
1,-.012051255,1007022016,1,1,.37885934,1,0
1,.040058941,1007022016,0,3,.4019334,1,1
1,-.040058941,1007022016,1,1,.37565202,1,0
1,.032709688,1007022016,0,3,.45882091,2,2
1,-.032709688,1007022016,1,1,.36247769,1,0
1,.064122647,1007022016,1,1,.47229701,2,3
1,-.064122647,1007022016,0,3,.33866912,1,0
1,.024230912,1007022016,0,2,.33821744,1,0
1,-.024230912,1007022016,1,1,.28199872,1,0
1,.15438843,100703,0,3,.4343574,1,1
0,-.15438843,100703,1,1,.39157149,1,1
1,.055740505,100703,0,2,.17112009,1,0
0,-.055740505,100703,0,3,.40028864,1,1
1,.038272649,100703,0,3,.48386875,2,3
1,-.038272649,100703,0,2,.18500994,1,0
1,.083823234,100703,0,3,.41295761,1,1
0,-.083823234,100703,0,3,.41295761,1,1
1,.030876324,100703,0,3,.48065329,2,3
0,-.030876324,100703,0,3,.48065329,2,3
1,.067510128,100703,0,3,.43777859,2,2
1,-.067510128,100703,1,1,.53496915,2,3
1,.10729814,1007032000,1,1,.48534492,2,3
1,-.10729814,1007032000,0,3,.41004369,1,1
1,.091818094,1007032000,0,3,.44297346,2,2
1,-.091818094,1007032000,1,1,.33579189,1,0
1,.030741394,1007032000,0,3,.36657035,1,0
1,-.030741394,1007032000,1,1,.37885934,1,0
1,.15125421,1007032000,0,3,.4019334,1,1
1,-.15125421,1007032000,1,1,.37565202,1,0
1,.28440481,1007032000,0,3,.45882091,2,2
1,-.28440481,1007032000,1,1,.36247769,1,0
1,.039643139,1007032000,0,3,.33866912,1,0
1,-.039643139,1007032000,1,1,.47229701,2,3
1,.055680171,1007032000,0,2,.33821744,1,0
1,-.055680171,1007032000,0,3,.22793289,1,0
1,.081205279,100801,0,3,.4343574,1,1
1,-.081205279,100801,1,1,.39157149,1,1
1,.11272982,100801,0,3,.40028864,1,1
1,-.11272982,100801,1,1,.41064155,1,1
1,.23426186,100801,0,3,.48386875,2,3
1,-.23426186,100801,1,1,.3649317,1,0
1,.0028825849,100801,0,3,.41295761,1,1
1,-.0028825849,100801,1,1,.42132667,1,1
1,.01385814,100801,1,1,.45277697,2,2
0,-.01385814,100801,1,1,.45277697,2,2
1,.08280158,100801,1,1,.53496915,2,3
0,-.08280158,100801,1,1,.53496915,2,3
1,.0018597841,1008011968,1,1,.48534492,2,3
1,-.0018597841,1008011968,0,3,.41004369,1,1
1,.1667152,1008011968,0,3,.44297346,2,2
1,-.1667152,1008011968,1,1,.33579189,1,0
1,.021490932,1008011968,0,3,.36657035,1,0
1,-.021490932,1008011968,1,1,.37885934,1,0
1,.02439025,1008011968,0,3,.4019334,1,1
1,-.02439025,1008011968,1,1,.37565202,1,0
1,.22039011,1008011968,0,3,.45882091,2,2
1,-.22039011,1008011968,1,1,.36247769,1,0
1,.057334453,1008011968,0,3,.33866912,1,0
1,-.057334453,1008011968,1,1,.47229701,2,3
1,.14618257,1008011968,0,3,.22793289,1,0
1,-.14618257,1008011968,0,2,.33821744,1,0
1,.12637429,100802,0,3,.4343574,1,1
1,-.12637429,100802,1,1,.39157149,1,1
1,.078090578,100802,0,3,.40028864,1,1
1,-.078090578,100802,1,1,.41064155,1,1
1,.10219267,100802,0,3,.48386875,2,3
1,-.10219267,100802,1,1,.3649317,1,0
1,.01199457,100802,1,1,.42132667,1,1
1,-.01199457,100802,0,3,.41295761,1,1
1,.040193677,100802,1,1,.45277697,2,2
0,-.040193677,100802,1,1,.45277697,2,2
1,.062227756,100802,1,1,.53496915,2,3
0,-.062227756,100802,1,1,.53496915,2,3
1,.10138771,1008022016,1,1,.48534492,2,3
0,-.10138771,1008022016,1,1,.48534492,2,3
1,.054761127,1008022016,0,3,.44297346,2,2
1,-.054761127,1008022016,1,1,.33579189,1,0
1,.0025922656,1008022016,0,3,.36657035,1,0
1,-.0025922656,1008022016,1,1,.37885934,1,0
1,.074214488,1008022016,1,1,.37565202,1,0
1,-.074214488,1008022016,0,3,.4019334,1,1
1,.030215979,1008022016,0,3,.45882091,2,2
1,-.030215979,1008022016,1,1,.36247769,1,0
1,.0061192811,1008022016,1,1,.47229701,2,3
1,-.0061192811,1008022016,0,3,.33866912,1,0
1,.03381747,1008022016,0,3,.22793289,1,0
1,-.03381747,1008022016,0,2,.33821744,1,0
1,.10187133,100803,0,3,.4343574,1,1
1,-.10187133,100803,1,1,.084484309,1,0
1,.0094335079,100803,1,1,.084849246,1,0
1,-.0094335079,100803,0,3,.40028864,1,1
1,.043289497,100803,1,1,.3649317,1,0
1,-.043289497,100803,0,3,.48386875,2,3
1,.15859888,100803,0,3,.41295761,1,1
1,-.15859888,100803,1,1,.42132667,1,1
1,.20460707,100803,0,3,.48065329,2,3
1,-.20460707,100803,1,1,.45277697,2,2
1,.078491628,100803,0,3,.43777859,2,2
1,-.078491628,100803,1,1,.53496915,2,3
1,.040532559,1008032000,0,3,.41004369,1,1
1,-.040532559,1008032000,1,1,.48534492,2,3
1,.011176065,1008032000,0,3,.44297346,2,2
1,-.011176065,1008032000,1,1,.33579189,1,0
1,.12757629,1008032000,0,3,.36657035,1,0
1,-.12757629,1008032000,1,1,.37885934,1,0
1,.28625518,1008032000,0,3,.22793289,1,0
1,-.28625518,1008032000,0,4,.13387974,1,0
1,.21385697,100901,1,1,.39157149,1,1
0,-.21385697,100901,1,1,.39157149,1,1
1,.10334462,100901,1,1,.41064155,1,1
1,-.10334462,100901,0,3,.40028864,1,1
1,.00011742115,100901,0,3,.48386875,2,3
1,-.00011742115,100901,1,1,.3649317,1,0
1,.20402624,100901,1,1,.42132667,1,1
0,-.20402624,100901,1,1,.42132667,1,1
1,.074001938,100901,1,1,.45277697,2,2
0,-.074001938,100901,1,1,.45277697,2,2
1,.091201276,1009011968,1,1,.33579189,1,0
1,-.091201276,1009011968,0,3,.44297346,2,2
1,.25754279,1009011968,1,1,.37885934,1,0
1,-.25754279,1009011968,0,3,.36657035,1,0
1,.27784503,1009011968,1,1,.37565202,1,0
1,-.27784503,1009011968,0,3,.4019334,1,1
1,.20345442,1009011968,1,1,.36247769,1,0
1,-.20345442,1009011968,0,3,.45882091,2,2
1,.11089429,1009011968,0,2,.33821744,1,0
1,-.11089429,1009011968,1,1,.28199872,1,0
1,.12794393,100902,1,1,.39157149,1,1
1,-.12794393,100902,1,1,.39157149,1,1
1,.034176648,100902,1,1,.41064155,1,1
1,-.034176648,100902,0,3,.40028864,1,1
1,.011604279,100902,0,3,.48386875,2,3
1,-.011604279,100902,1,1,.3649317,1,0
1,.14183709,100902,1,1,.42132667,1,1
1,-.14183709,100902,0,3,.41295761,1,1
1,.065257609,100902,1,1,.45277697,2,2
1,-.065257609,100902,0,3,.48065329,2,3
1,.14079952,100902,1,1,.53496915,2,3
1,-.14079952,100902,0,3,.43777859,2,2
1,.20620689,1009022016,1,1,.48534492,2,3
1,-.20620689,1009022016,0,3,.41004369,1,1
1,.054688334,1009022016,0,3,.44297346,2,2
1,-.054688334,1009022016,1,1,.33579189,1,0
1,.09632954,1009022016,1,1,.37885934,1,0
1,-.09632954,1009022016,0,3,.36657035,1,0
1,.21879338,1009022016,1,1,.37565202,1,0
1,-.21879338,1009022016,0,3,.4019334,1,1
1,.12072581,1009022016,1,1,.36247769,1,0
1,-.12072581,1009022016,0,3,.45882091,2,2
1,.20964637,1009022016,1,1,.47229701,2,3
1,-.20964637,1009022016,0,3,.33866912,1,0
1,.068815574,1009022016,0,2,.33821744,1,0
1,-.068815574,1009022016,1,1,.28199872,1,0
1,.19745554,101001,0,3,.4343574,1,1
1,-.19745554,101001,1,1,.39157149,1,1
1,.16389447,101001,0,3,.40028864,1,1
1,-.16389447,101001,1,1,.41064155,1,1
1,.29086491,101001,0,3,.48386875,2,3
1,-.29086491,101001,1,1,.3649317,1,0
1,.026786193,101001,0,3,.41295761,1,1
0,-.026786193,101001,0,3,.41295761,1,1
1,.045264363,101001,1,1,.45277697,2,2
1,-.045264363,101001,0,3,.48065329,2,3
1,.16055357,1010011968,0,3,.41004369,1,1
1,-.16055357,1010011968,1,1,.48534492,2,3
1,.19430916,1010011968,0,3,.44297346,2,2
1,-.19430916,1010011968,0,4,.13020507,1,0
1,.031203046,1010011968,0,3,.36657035,1,0
1,-.031203046,1010011968,1,1,.37885934,1,0
1,.0085067153,1010011968,1,1,.37565202,1,0
1,-.0085067153,1010011968,0,3,.4019334,1,1
1,.16905309,1010011968,0,3,.45882091,2,2
1,-.16905309,1010011968,1,1,.36247769,1,0
1,.070453465,1010012032,0,3,.33866912,1,0
1,-.070453465,1010012032,1,1,.47229701,2,3
1,.04177025,1010012032,0,2,.33821744,1,0
1,-.04177025,1010012032,0,3,.22793289,1,0
1,-.029806107,101002,0,3,.4343574,1,1
1,.12872028,101002,0,3,.40028864,1,1
1,-.12872028,101002,1,1,.41064155,1,1
1,.16155905,101002,0,3,.48386875,2,3
1,-.16155905,101002,1,1,.3649317,1,0
1,.18032193,101002,0,3,.41295761,1,1
1,-.18032193,101002,1,1,.42132667,1,1
1,.095838577,101002,0,3,.43777859,2,2
1,-.095838577,101002,1,1,.53496915,2,3
1,.11721,1010022016,0,3,.41004369,1,1
1,-.11721,1010022016,1,1,.48534492,2,3
1,.13019489,1010022016,0,3,.44297346,2,2
1,-.13019489,1010022016,1,1,.33579189,1,0
1,.012690008,1010022016,1,1,.37885934,1,0
1,-.012690008,1010022016,0,3,.36657035,1,0
1,.089921653,1010022016,0,3,.4019334,1,1
1,-.089921653,1010022016,1,1,.37565202,1,0
1,.31781715,1010022016,0,3,.45882091,2,2
1,-.31781715,1010022016,1,1,.36247769,1,0
1,.084081978,1010022016,0,3,.33866912,1,0
1,-.084081978,1010022016,1,1,.47229701,2,3
1,.062285408,1010022016,0,2,.33821744,1,0
1,-.062285408,1010022016,0,3,.22793289,1,0
1,.011083454,101003,1,1,.39157149,1,1
1,-.011083454,101003,0,3,.4343574,1,1
1,.040809304,101003,0,3,.40028864,1,1
1,-.040809304,101003,1,1,.41064155,1,1
1,.21642724,101003,0,3,.48386875,2,3
1,-.21642724,101003,1,1,.3649317,1,0
1,.13090962,101003,0,3,.41295761,1,1
1,-.13090962,101003,1,1,.42132667,1,1
1,.088421702,101003,0,3,.48065329,2,3
1,-.088421702,101003,1,1,.45277697,2,2
1,.085496277,101003,0,3,.43777859,2,2
1,-.085496277,101003,1,1,.53496915,2,3
1,.091579556,1010032000,0,3,.41004369,1,1
1,-.091579556,1010032000,1,1,.48534492,2,3
1,.10156631,1010032000,0,3,.44297346,2,2
0,-.10156631,1010032000,0,3,.44297346,2,2
1,.13728043,1010032000,0,3,.36657035,1,0
1,-.13728043,1010032000,0,4,.15065286,1,0
1,.30015957,1010032000,0,3,.4019334,1,1
1,-.30015957,1010032000,1,1,.37565202,1,0
1,.12623182,1010032000,0,3,.33866912,1,0
1,-.12623182,1010032000,1,1,.47229701,2,3
1,.089284003,1010032000,0,2,.33821744,1,0
1,-.089284003,1010032000,0,3,.22793289,1,0
1,.16728917,101101,1,1,.39157149,1,1
0,-.16728917,101101,1,1,.39157149,1,1
1,.037383974,101101,1,1,.41064155,1,1
0,-.037383974,101101,1,1,.41064155,1,1
1,.13747999,101101,0,3,.48386875,2,3
1,-.13747999,101101,1,1,.3649317,1,0
1,.038466305,101101,1,1,.42132667,1,1
0,-.038466305,101101,1,1,.42132667,1,1
1,.020902306,101101,1,1,.45277697,2,2
0,-.020902306,101101,1,1,.45277697,2,2
1,.1630297,1011011968,1,1,.48534492,2,3
1,-.1630297,1011011968,0,3,.41004369,1,1
1,.04986769,1011011968,0,3,.44297346,2,2
1,-.04986769,1011011968,1,1,.33579189,1,0
1,.1027704,1011011968,1,1,.37885934,1,0
1,-.1027704,1011011968,0,3,.36657035,1,0
1,.070837349,1011011968,1,1,.37565202,1,0
1,-.070837349,1011011968,0,3,.4019334,1,1
1,.004681766,1011011968,1,1,.36247769,1,0
1,-.004681766,1011011968,0,3,.45882091,2,2
1,.20700158,1011012032,1,1,.47229701,2,3
1,-.20700158,1011012032,0,4,.13503063,1,0
1,.046611637,1011012032,0,2,.33821744,1,0
1,-.046611637,1011012032,0,4,.13387974,1,0
1,.27193701,101102,1,1,.39157149,1,1
1,-.27193701,101102,0,3,.4343574,1,1
1,.26518571,101102,1,1,.41064155,1,1
0,-.26518571,101102,1,1,.41064155,1,1
1,.16913742,101102,1,1,.3649317,1,0
0,-.16913742,101102,0,3,.48386875,2,3
1,.088166445,101102,1,1,.42132667,1,1
1,-.088166445,101102,0,3,.41295761,1,1
1,.01813525,101102,1,1,.45277697,2,2
0,-.01813525,101102,1,1,.45277697,2,2
1,.25767612,1011022016,1,1,.48534492,2,3
1,-.25767612,1011022016,0,3,.41004369,1,1
1,.071181417,1011022016,0,3,.44297346,2,2
1,-.071181417,1011022016,1,1,.33579189,1,0
1,.11422001,1011022016,1,1,.37885934,1,0
1,-.11422001,1011022016,0,3,.36657035,1,0
1,.073602289,1011022016,1,1,.37565202,1,0
1,-.073602289,1011022016,0,3,.4019334,1,1
1,.017408103,1011022016,0,3,.45882091,2,2
1,-.017408103,1011022016,1,1,.36247769,1,0
1,.036970586,1011022016,1,1,.47229701,2,3
1,-.036970586,1011022016,0,3,.33866912,1,0
1,.075393036,1011022016,0,2,.33821744,1,0
1,-.075393036,1011022016,0,4,.13387974,1,0
1,.11376056,101103,1,1,.39157149,1,1
1,-.11376056,101103,1,1,.39157149,1,1
1,.098017037,101103,1,1,.41064155,1,1
1,-.098017037,101103,0,3,.40028864,1,1
1,.058089405,101103,0,3,.48386875,2,3
1,-.058089405,101103,1,1,.3649317,1,0
1,.053247988,101103,0,3,.41295761,1,1
1,-.053247988,101103,1,1,.42132667,1,1
1,.0157848,101103,1,1,.45277697,2,2
1,-.0157848,101103,0,3,.48065329,2,3
1,.04025358,1011032000,0,3,.44297346,2,2
1,-.04025358,1011032000,1,1,.33579189,1,0
1,.13564947,1011032000,1,1,.37885934,1,0
1,-.13564947,1011032000,0,3,.36657035,1,0
1,.13687012,1011032000,1,1,.37565202,1,0
1,-.13687012,1011032000,0,2,.15073687,1,0
1,.087823063,1011032000,1,1,.36247769,1,0
1,-.087823063,1011032000,0,3,.45882091,2,2
1,.22409149,1011032000,1,1,.47229701,2,3
1,-.22409149,1011032000,0,3,.33866912,1,0
1,.098406762,1011032000,0,2,.33821744,1,0
1,-.098406762,1011032000,1,1,.28199872,1,0
1,.085718125,101201,0,2,.14701639,1,0
1,-.085718125,101201,0,3,.41295761,1,1
1,.23580311,101201,0,3,.48065329,2,3
1,-.23580311,101201,1,1,.45277697,2,2
1,.067511141,1012011968,0,3,.44297346,2,2
0,-.067511141,1012011968,0,3,.44297346,2,2
1,.023914889,1012011968,0,3,.36657035,1,0
1,-.023914889,1012011968,1,1,.37885934,1,0
1,.00049673021,1012011968,1,1,.37565202,1,0
1,-.00049673021,1012011968,0,3,.4019334,1,1
1,.060654372,1012011968,0,3,.45882091,2,2
1,-.060654372,1012011968,1,1,.36247769,1,0
1,.11564642,1012011968,0,3,.33866912,1,0
1,-.11564642,1012011968,1,1,.47229701,2,3
1,.23093556,1012011968,0,2,.33821744,1,0
1,-.23093556,1012011968,0,3,.22793289,1,0
1,.031728476,101202,1,1,.39157149,1,1
1,-.031728476,101202,0,3,.4343574,1,1
1,.14980388,101202,1,1,.41064155,1,1
1,-.14980388,101202,0,3,.40028864,1,1
1,.066544235,101202,0,3,.48386875,2,3
1,-.066544235,101202,1,1,.3649317,1,0
1,.067759573,101202,1,1,.42132667,1,1
1,-.067759573,101202,0,3,.41295761,1,1
1,.11646685,101202,1,1,.45277697,2,2
1,-.11646685,101202,0,3,.48065329,2,3
1,.29537827,101202,1,1,.53496915,2,3
1,-.29537827,101202,0,3,.43777859,2,2
1,.077749699,1012022016,1,1,.37885934,1,0
1,-.077749699,1012022016,0,3,.36657035,1,0
1,.15029266,1012022016,0,3,.4019334,1,1
1,-.15029266,1012022016,1,1,.37565202,1,0
1,.18943426,1012022016,0,3,.45882091,2,2
1,-.18943426,1012022016,1,1,.36247769,1,0
1,.22181165,1012022016,1,1,.47229701,2,3
1,-.22181165,1012022016,0,3,.33866912,1,0
1,.18541186,1012022016,0,2,.33821744,1,0
0,-.18541186,1012022016,0,3,.22793289,1,0
1,.10574713,101203,0,3,.4343574,1,1
1,-.10574713,101203,0,2,.22066909,1,0
1,.23927425,101203,0,3,.40028864,1,1
1,-.23927425,101203,0,2,.17112009,1,0
1,.091904774,101203,0,3,.41295761,1,1
1,-.091904774,101203,0,2,.14701639,1,0
1,.25316989,101203,0,3,.48065329,2,3
1,-.25316989,101203,1,1,.45277697,2,2
1,.19659352,1012032000,0,3,.36657035,1,0
1,-.19659352,1012032000,1,1,.37885934,1,0
1,.21057692,1012032000,0,3,.4019334,1,1
1,-.21057692,1012032000,1,1,.37565202,1,0
1,.22489586,1012032000,0,3,.45882091,2,2
1,-.22489586,1012032000,1,1,.36247769,1,0
1,.16371176,1012032000,0,3,.33866912,1,0
1,-.16371176,1012032000,1,1,.47229701,2,3
1,.034794927,1012032000,0,3,.22793289,1,0
1,-.034794927,1012032000,0,2,.33821744,1,0
1,.0078926086,101301,0,3,.4343574,1,1
1,-.0078926086,101301,0,3,.4343574,1,1
1,.12675579,1013011968,0,3,.40028864,1,1
0,-.12675579,1013011968,1,1,.41064155,1,1
1,.30764201,1013011968,0,3,.48386875,2,3
1,-.30764201,1013011968,1,1,.3649317,1,0
1,.13072263,1013011968,0,3,.41295761,1,1
1,-.13072263,1013011968,1,1,.42132667,1,1
1,.01538983,1013011968,0,3,.48065329,2,3
0,-.01538983,1013011968,0,3,.48065329,2,3
1,.053109497,1013011968,1,1,.53496915,2,3
1,-.053109497,1013011968,0,3,.43777859,2,2
1,.0055632591,1013011968,0,3,.41004369,1,1
1,-.0055632591,1013011968,1,1,.48534492,2,3
1,.18286397,1013011968,0,3,.44297346,2,2
1,-.18286397,1013011968,0,4,.13020507,1,0
1,.071754336,1013011968,0,3,.36657035,1,0
1,-.071754336,1013011968,0,4,.15065286,1,0
1,.1397973,1013011968,0,3,.4019334,1,1
1,-.1397973,1013011968,1,1,.37565202,1,0
1,.23267101,1013011968,0,3,.45882091,2,2
1,-.23267101,1013011968,1,1,.36247769,1,0
1,.058913112,1013012032,1,1,.47229701,2,3
1,-.058913112,1013012032,0,3,.33866912,1,0
1,.047441646,1013012032,0,2,.33821744,1,0
1,-.047441646,1013012032,0,3,.22793289,1,0
1,.029169053,101302,0,3,.4343574,1,1
1,-.029169053,101302,0,3,.4343574,1,1
1,.11951639,1013021952,0,3,.40028864,1,1
0,-.11951639,1013021952,1,1,.41064155,1,1
1,.15111479,1013021952,0,3,.48386875,2,3
1,-.15111479,1013021952,1,1,.3649317,1,0
1,.0038147569,1013021952,0,3,.41295761,1,1
1,-.0038147569,1013021952,1,1,.42132667,1,1
1,.0011727512,1013021952,1,1,.45277697,2,2
1,-.0011727512,1013021952,0,3,.48065329,2,3
1,.11709106,1013021952,0,3,.43777859,2,2
1,-.11709106,1013021952,1,1,.53496915,2,3
1,.15813249,1013022016,0,3,.41004369,1,1
1,-.15813249,1013022016,1,1,.48534492,2,3
1,.28783974,1013022016,0,3,.44297346,2,2
1,-.28783974,1013022016,0,4,.13020507,1,0
1,.19971588,1013022016,0,3,.36657035,1,0
1,-.19971588,1013022016,0,4,.15065286,1,0
1,.12059414,1013022016,0,3,.33866912,1,0
1,-.12059414,1013022016,1,1,.47229701,2,3
1,.11271361,1013022016,0,2,.33821744,1,0
1,-.11271361,1013022016,0,3,.22793289,1,0
1,.044005692,101303,1,1,.39157149,1,1
0,-.044005692,101303,1,1,.39157149,1,1
1,.057794839,1013031936,1,1,.41064155,1,1
0,-.057794839,1013031936,1,1,.41064155,1,1
1,.11753598,1013031936,0,3,.48386875,2,3
1,-.11753598,1013031936,1,1,.3649317,1,0
1,.11777171,1013031936,1,1,.42132667,1,1
0,-.11777171,1013031936,1,1,.42132667,1,1
1,.041650623,1013031936,1,1,.45277697,2,2
1,-.041650623,1013031936,0,3,.48065329,2,3
1,.086172551,1013031936,1,1,.53496915,2,3
1,-.086172551,1013031936,0,3,.43777859,2,2
1,.033559263,1013032000,1,1,.48534492,2,3
1,-.033559263,1013032000,0,4,.10270938,1,0
1,.097845763,1013032000,0,3,.44297346,2,2
1,-.097845763,1013032000,0,4,.13020507,1,0
1,.048840389,1013032000,0,3,.36657035,1,0
1,-.048840389,1013032000,0,4,.15065286,1,0
1,.14467463,1013032000,0,3,.4019334,1,1
1,-.14467463,1013032000,1,1,.37565202,1,0
1,.11465597,1013032000,0,3,.45882091,2,2
1,-.11465597,1013032000,1,1,.36247769,1,0
1,.00073492527,1013032000,0,4,.13503063,1,0
1,-.00073492527,1013032000,1,1,.47229701,2,3
1,.059466869,1013032000,0,4,.13387974,1,0
1,-.059466869,1013032000,0,2,.33821744,1,0
1,.069451421,1013041984,1,1,.48534492,2,3
1,-.069451421,1013041984,0,4,.10270938,1,0
1,.019496232,1013041984,0,4,.13020507,1,0
1,-.019496232,1013041984,1,1,.33579189,1,0
1,.0055705905,1013041984,0,4,.15065286,1,0
1,-.0055705905,1013041984,1,1,.37885934,1,0
1,.014223978,1013041984,1,1,.37565202,1,0
1,-.014223978,1013041984,0,4,.1232109,1,0
1,.0043064952,1013041984,1,1,.36247769,1,0
1,-.0043064952,1013041984,0,3,.45882091,2,2
1,.18966196,1013041984,1,1,.47229701,2,3
1,-.18966196,1013041984,0,4,.13503063,1,0
1,.11649975,1013041984,1,1,.28199872,1,0
1,-.11649975,1013041984,0,2,.33821744,1,0
1,.092192799,101305,1,1,.39157149,1,1
1,-.092192799,101305,0,3,.4343574,1,1
1,.07490021,1013051968,1,1,.41064155,1,1
1,-.07490021,1013051968,0,3,.40028864,1,1
1,.077963054,1013051968,0,3,.48386875,2,3
1,-.077963054,1013051968,1,1,.3649317,1,0
1,.059517115,1013051968,1,1,.42132667,1,1
0,-.059517115,1013051968,1,1,.42132667,1,1
1,.085427567,1013051968,1,1,.45277697,2,2
1,-.085427567,1013051968,0,3,.48065329,2,3
1,.026445091,1013051968,1,1,.53496915,2,3
1,-.026445091,1013051968,0,3,.43777859,2,2
1,.0063141584,1013051968,0,4,.10270938,1,0
0,-.0063141584,1013051968,0,3,.41004369,1,1
1,.12362452,1013051968,0,3,.44297346,2,2
1,-.12362452,1013051968,0,4,.13020507,1,0
1,.070482537,1013051968,0,3,.36657035,1,0
1,-.070482537,1013051968,0,4,.15065286,1,0
1,.24681653,1013051968,0,3,.4019334,1,1
1,-.24681653,1013051968,0,4,.1232109,1,0
1,.22575487,1013051968,0,3,.45882091,2,2
1,-.22575487,1013051968,1,1,.36247769,1,0
1,.019834131,1013052032,1,1,.47229701,2,3
1,-.019834131,1013052032,0,3,.33866912,1,0
1,.10023513,1013052032,0,2,.33821744,1,0
1,-.10023513,1013052032,1,1,.28199872,1,0
1,.029126525,101306,1,1,.39157149,1,1
1,-.029126525,101306,1,1,.39157149,1,1
1,.19700095,1013061952,1,1,.41064155,1,1
0,-.19700095,1013061952,1,1,.41064155,1,1
1,.17813045,1013061952,1,1,.3649317,1,0
1,-.17813045,1013061952,0,3,.48386875,2,3
1,.25801525,1013061952,1,1,.42132667,1,1
0,-.25801525,1013061952,1,1,.42132667,1,1
1,.17434441,1013061952,1,1,.45277697,2,2
1,-.17434441,1013061952,0,3,.48065329,2,3
1,.08533442,1013061952,1,1,.53496915,2,3
0,-.08533442,1013061952,1,1,.53496915,2,3
1,.064951211,1013062016,1,1,.48534492,2,3
1,-.064951211,1013062016,0,3,.41004369,1,1
1,.2006924,1013062016,0,3,.44297346,2,2
1,-.2006924,1013062016,0,4,.13020507,1,0
1,.058098644,1013062016,0,3,.36657035,1,0
1,-.058098644,1013062016,0,4,.15065286,1,0
1,.26649442,1013062016,0,3,.4019334,1,1
1,-.26649442,1013062016,0,4,.1232109,1,0
1,.099564552,1013062016,0,3,.33866912,1,0
1,-.099564552,1013062016,1,1,.47229701,2,3
1,.074489534,1013062016,0,2,.33821744,1,0
1,-.074489534,1013062016,0,3,.22793289,1,0
1,.16356575,101307,1,1,.39157149,1,1
1,-.16356575,101307,0,3,.4343574,1,1
1,.18549103,1013071936,1,1,.41064155,1,1
1,-.18549103,1013071936,0,3,.40028864,1,1
1,.036468804,1013071936,1,1,.3649317,1,0
1,-.036468804,1013071936,0,3,.48386875,2,3
1,.18353824,1013071936,1,1,.42132667,1,1
0,-.18353824,1013071936,1,1,.42132667,1,1
1,.13008013,1013071936,1,1,.45277697,2,2
0,-.13008013,1013071936,1,1,.45277697,2,2
1,.0099517107,1013071936,1,1,.53496915,2,3
0,-.0099517107,1013071936,1,1,.53496915,2,3
